order_id,product_name,category,quantity,unit_price,revenue,date,region
4330,Dining Table,Furniture,1,11666.16,11666.16,2024-06-08,West
8813,Office Chair,Furniture,10,4370.79,43707.9,2024-11-26,North
9721,Cooking Oil 1L,Grocery,2,174.72,349.44,2024-11-16,West
7532,Smartphone X,Electronics,10,32638.16,326381.6,2024-10-24,South
2560,Dining Table,Furniture,1,11899.7,11899.7,2024-03-25,North
3131,Bookshelf,Furniture,1,3199.65,3199.65,2024-04-28,West
8959,Sofa Set,Furniture,2,24275.9,48551.8,2024-11-21,West
1886,Sofa Set,Furniture,1,24644.25,24644.25,2024-02-02,North
6683,Tea Pack 500g,Grocery,3,146.11,438.33,2024-09-17,North
3398,Smartphone X,Electronics,2,31557.42,63114.84,2024-04-20,East
1063,Wheat Flour 5kg,Grocery,2,212.47,424.94,2024-01-12,East
3036,Smartphone X,Electronics,2,31017.37,62034.74,2024-04-19,West
4709,Smartphone X,Electronics,2,32533.51,65067.02,2024-06-11,West
2749,Sneakers,Clothing,1,1898.23,1898.23,2024-03-29,North
7289,Jeans,Clothing,1,1277.9,1277.9,2024-09-16,West
4913,Bed Frame,Furniture,2,14925.5,29851.0,2024-06-20,North
10932,Bookshelf,Furniture,10,3178.29,31782.9,2024-12-20,East
5304,Cooking Oil 1L,Grocery,5,179.94,899.7,2024-07-26,South
2484,Sofa Set,Furniture,2,23918.17,47836.34,2024-03-11,West
3802,Laptop Pro,Electronics,10,43318.03,433180.3,2024-05-31,South
9608,Formal Shirt,Clothing,1,911.8,911.8,2024-11-01,West
7563,Jeans,Clothing,3,1340.32,4020.96,2024-10-01,West
7383,Bluetooth Speaker,Electronics,1,2584.91,2584.91,2024-09-19,North
4271,Cooking Oil 1L,Grocery,1,173.94,173.94,2024-05-01,North
9809,Office Chair,Furniture,10,4603.3,46033.0,2024-11-02,South
6779,Dining Table,Furniture,4,12300.1,49200.4,2024-09-17,West
4914,Laptop Pro,Electronics,3,43834.16,131502.48,2024-06-21,North
9784,Jacket,Clothing,1,2423.77,2423.77,2024-11-15,West
2687,Laptop Pro,Electronics,10,47085.64,470856.4,2024-03-09,North
3330,Dining Table,Furniture,1,12187.1,12187.1,2024-04-03,East
8395,Dining Table,Furniture,10,12212.4,122124.0,2024-10-13,North
4314,Sneakers,Clothing,4,1952.88,7811.52,2024-05-22,East
4184,Sugar 1kg,Grocery,2,45.42,90.84,2024-05-28,South
7841,"LED TV 55""",Electronics,2,38383.14,76766.28,2024-10-07,West
10402,Wheat Flour 5kg,Grocery,2,222.8,445.6,2024-12-01,South
7051,Bed Frame,Furniture,1,15635.65,15635.65,2024-09-21,West
9137,Rice 5kg,Grocery,5,252.22,1261.1,2024-11-28,South
2200,T-Shirt,Clothing,1,575.23,575.23,2024-03-15,East
10092,"LED TV 55""",Electronics,5,37075.55,185377.75,2024-12-25,West
1068,Smartphone X,Electronics,4,33053.91,132215.64,2024-01-03,North
9932,Wheat Flour 5kg,Grocery,3,210.91,632.73,2024-11-12,West
6535,Jacket,Clothing,5,2542.91,12714.55,2024-08-28,West
6444,Sneakers,Clothing,5,1967.3,9836.5,2024-08-25,South
9786,Office Chair,Furniture,3,4723.06,14169.18,2024-11-16,East
1037,Sofa Set,Furniture,2,25221.1,50442.2,2024-01-18,North
10682,Bookshelf,Furniture,10,3076.36,30763.6,2024-12-06,South
9837,Wheat Flour 5kg,Grocery,5,221.27,1106.35,2024-11-30,East
6349,Laptop Pro,Electronics,4,46442.97,185771.88,2024-08-07,East
3384,Wireless Earbuds,Electronics,2,3263.47,6526.94,2024-04-02,West
10554,Sofa Set,Furniture,4,24564.74,98258.96,2024-12-29,West
10252,Laptop Pro,Electronics,10,45178.73,451787.3,2024-12-28,South
8616,Sneakers,Clothing,10,1959.01,19590.1,2024-10-03,South
5165,Wireless Earbuds,Electronics,1,3153.35,3153.35,2024-07-13,South
3984,Jeans,Clothing,5,1236.12,6180.6,2024-05-20,West
5201,Formal Shirt,Clothing,2,870.99,1741.98,2024-07-11,East
7342,"LED TV 55""",Electronics,5,36518.29,182591.45,2024-09-20,West
4081,Bed Frame,Furniture,10,15405.02,154050.2,2024-05-31,South
7321,Sofa Set,Furniture,2,24548.66,49097.32,2024-09-01,South
1691,Smartphone X,Electronics,1,32277.15,32277.15,2024-02-01,South
11383,Sofa Set,Furniture,5,25093.05,125465.25,2024-12-06,East
7329,Laptop Pro,Electronics,10,44434.39,444343.9,2024-09-21,West
8809,Sneakers,Clothing,10,1967.84,19678.4,2024-11-22,East
2459,Wireless Earbuds,Electronics,1,3283.25,3283.25,2024-03-10,West
4854,T-Shirt,Clothing,1,575.68,575.68,2024-06-26,South
3171,Bed Frame,Furniture,4,14405.51,57622.04,2024-04-30,North
5123,Sofa Set,Furniture,4,24505.22,98020.88,2024-07-13,West
4637,Bookshelf,Furniture,2,3292.65,6585.3,2024-06-24,South
9770,Jeans,Clothing,4,1278.05,5112.2,2024-11-07,West
4481,Dining Table,Furniture,1,11879.65,11879.65,2024-06-21,South
1858,Formal Shirt,Clothing,4,940.06,3760.24,2024-02-13,East
1359,Laptop Pro,Electronics,1,44995.7,44995.7,2024-01-24,West
2798,Formal Shirt,Clothing,4,859.78,3439.12,2024-03-07,West
9121,Jacket,Clothing,1,2587.61,2587.61,2024-11-23,West
11157,T-Shirt,Clothing,3,601.26,1803.78,2024-12-20,West
10404,Tea Pack 500g,Grocery,2,145.91,291.82,2024-12-21,South
5291,Jeans,Clothing,3,1329.55,3988.65,2024-07-06,North
1501,Laptop Pro,Electronics,4,46377.75,185511.0,2024-01-17,South
5432,Wheat Flour 5kg,Grocery,1,220.66,220.66,2024-07-07,West
9246,Bed Frame,Furniture,1,15498.9,15498.9,2024-11-09,West
10555,Rice 5kg,Grocery,1,249.77,249.77,2024-12-18,South
3388,Formal Shirt,Clothing,1,874.23,874.23,2024-04-15,West
8895,Sneakers,Clothing,1,1931.15,1931.15,2024-11-16,South
3021,Dining Table,Furniture,1,11626.4,11626.4,2024-04-20,South
1159,Bed Frame,Furniture,1,15671.39,15671.39,2024-01-31,South
7746,T-Shirt,Clothing,1,628.22,628.22,2024-10-22,South
1066,Bookshelf,Furniture,2,3130.16,6260.32,2024-01-05,South
1763,Sugar 1kg,Grocery,2,43.6,87.2,2024-02-09,South
5099,Bed Frame,Furniture,1,14930.42,14930.42,2024-07-13,South
1843,Sofa Set,Furniture,1,24008.88,24008.88,2024-02-06,East
11304,T-Shirt,Clothing,2,617.72,1235.44,2024-12-25,West
4553,Bookshelf,Furniture,1,3307.51,3307.51,2024-06-25,East
1572,Tea Pack 500g,Grocery,1,147.22,147.22,2024-02-05,West
5969,Cooking Oil 1L,Grocery,1,171.3,171.3,2024-08-10,West
10707,Smartphone X,Electronics,3,33530.46,100591.38,2024-12-20,East
10020,Rice 5kg,Grocery,2,247.63,495.26,2024-12-28,East
10123,Sugar 1kg,Grocery,3,46.37,139.11,2024-12-02,West
9067,T-Shirt,Clothing,4,581.74,2326.96,2024-11-06,South
10926,Bed Frame,Furniture,2,14561.28,29122.56,2024-12-08,North
11193,Dining Table,Furniture,5,12148.5,60742.5,2024-12-01,South
2643,Smartphone X,Electronics,3,31231.22,93693.66,2024-03-27,East
9527,Bookshelf,Furniture,1,3157.02,3157.02,2024-11-22,North
7516,Formal Shirt,Clothing,1,924.17,924.17,2024-10-23,West
4231,Rice 5kg,Grocery,4,245.29,981.16,2024-05-08,North
6463,Formal Shirt,Clothing,2,896.74,1793.48,2024-08-20,North
5538,Smartphone X,Electronics,1,32892.92,32892.92,2024-07-30,North
6538,Laptop Pro,Electronics,3,45630.52,136891.56,2024-08-28,East
8188,Sneakers,Clothing,4,1853.7,7414.8,2024-10-05,South
3442,Wireless Earbuds,Electronics,1,3229.94,3229.94,2024-04-29,East
5836,Sneakers,Clothing,1,1984.39,1984.39,2024-07-03,South
10407,Smartphone X,Electronics,5,33417.89,167089.45,2024-12-10,South
10268,Jacket,Clothing,3,2508.97,7526.91,2024-12-13,East
5362,Wheat Flour 5kg,Grocery,1,222.67,222.67,2024-07-25,West
7307,Rice 5kg,Grocery,10,253.43,2534.3,2024-09-06,East
5582,Smartphone X,Electronics,1,32155.34,32155.34,2024-07-01,West
7120,Bluetooth Speaker,Electronics,1,2490.03,2490.03,2024-09-01,North
9778,Sneakers,Clothing,10,1950.45,19504.5,2024-11-19,North
10565,Jacket,Clothing,2,2608.23,5216.46,2024-12-05,North
4432,Wheat Flour 5kg,Grocery,1,225.11,225.11,2024-06-24,South
8128,Jeans,Clothing,1,1278.15,1278.15,2024-10-31,South
8069,Bluetooth Speaker,Electronics,10,2398.16,23981.6,2024-10-31,East
1053,Sofa Set,Furniture,10,23902.39,239023.9,2024-01-24,East
5511,Jacket,Clothing,10,2613.92,26139.2,2024-07-26,North
9510,Sneakers,Clothing,1,1981.21,1981.21,2024-11-13,South
3550,Bookshelf,Furniture,1,3052.22,3052.22,2024-04-26,North
2720,Dining Table,Furniture,1,12460.56,12460.56,2024-03-25,South
3262,Formal Shirt,Clothing,1,873.82,873.82,2024-04-13,East
10655,Bluetooth Speaker,Electronics,1,2472.47,2472.47,2024-12-30,West
10302,Sofa Set,Furniture,4,24723.43,98893.72,2024-12-08,East
1578,Rice 5kg,Grocery,5,251.64,1258.2,2024-02-25,West
9057,Jacket,Clothing,10,2451.1,24511.0,2024-11-07,West
4420,Bluetooth Speaker,Electronics,10,2485.32,24853.2,2024-06-22,South
5299,Tea Pack 500g,Grocery,5,155.66,778.3,2024-07-10,North
11424,T-Shirt,Clothing,4,618.71,2474.84,2024-12-30,West
2488,Bookshelf,Furniture,1,3240.91,3240.91,2024-03-06,South
11254,Rice 5kg,Grocery,1,254.44,254.44,2024-12-11,East
2921,Bluetooth Speaker,Electronics,3,2406.85,7220.55,2024-04-19,East
10023,Rice 5kg,Grocery,1,260.16,260.16,2024-12-08,West
9523,Tea Pack 500g,Grocery,1,147.36,147.36,2024-11-21,South
10825,Laptop Pro,Electronics,4,47165.08,188660.32,2024-12-07,East
9553,Wheat Flour 5kg,Grocery,2,221.18,442.36,2024-11-15,North
8691,Sugar 1kg,Grocery,5,43.97,219.85,2024-11-08,South
9618,Sofa Set,Furniture,4,25528.76,102115.04,2024-11-27,West
7600,Wheat Flour 5kg,Grocery,5,217.71,1088.55,2024-10-19,South
2544,Formal Shirt,Clothing,3,865.94,2597.82,2024-03-22,North
2290,Sneakers,Clothing,5,1832.32,9161.6,2024-03-01,North
10308,Bluetooth Speaker,Electronics,5,2529.34,12646.7,2024-12-18,West
10177,Office Chair,Furniture,10,4447.6,44476.0,2024-12-26,North
9933,Wheat Flour 5kg,Grocery,1,214.8,214.8,2024-11-12,South
5680,Sugar 1kg,Grocery,2,43.62,87.24,2024-07-22,South
7186,Tea Pack 500g,Grocery,2,148.16,296.32,2024-09-11,South
8270,Cooking Oil 1L,Grocery,2,188.93,377.86,2024-10-17,North
7235,Smartphone X,Electronics,4,33156.75,132627.0,2024-09-26,East
6661,Jeans,Clothing,5,1362.97,6814.85,2024-08-21,South
4415,Bed Frame,Furniture,2,14737.07,29474.14,2024-06-07,East
6292,Wheat Flour 5kg,Grocery,1,217.19,217.19,2024-08-30,East
7723,Bed Frame,Furniture,1,14364.56,14364.56,2024-10-08,East
5495,Sugar 1kg,Grocery,4,43.09,172.36,2024-07-03,North
1676,Jacket,Clothing,5,2389.29,11946.45,2024-02-18,East
6232,Bed Frame,Furniture,1,15243.82,15243.82,2024-08-30,South
8643,Office Chair,Furniture,1,4594.85,4594.85,2024-10-13,West
7730,Sofa Set,Furniture,5,26053.47,130267.35,2024-10-17,North
8163,Laptop Pro,Electronics,4,43117.29,172469.16,2024-10-26,East
9334,Office Chair,Furniture,3,4317.64,12952.92,2024-11-09,East
2344,Wheat Flour 5kg,Grocery,4,221.75,887.0,2024-03-11,South
2858,"LED TV 55""",Electronics,2,36298.01,72596.02,2024-03-31,South
10980,Smartphone X,Electronics,1,30892.53,30892.53,2024-12-01,West
9574,Jacket,Clothing,3,2496.74,7490.22,2024-11-13,North
8790,Sugar 1kg,Grocery,2,46.93,93.86,2024-11-22,South
9990,Smartphone X,Electronics,3,31945.9,95837.7,2024-12-20,South
7644,Smartphone X,Electronics,10,30969.42,309694.2,2024-10-01,South
8546,Bed Frame,Furniture,4,14629.64,58518.56,2024-10-11,North
4479,Bookshelf,Furniture,5,3321.75,16608.75,2024-06-16,South
9653,Sneakers,Clothing,2,1975.57,3951.14,2024-11-07,South
7357,Office Chair,Furniture,10,4511.0,45110.0,2024-09-27,North
5050,T-Shirt,Clothing,1,574.3,574.3,2024-06-28,West
10112,Bookshelf,Furniture,1,3175.51,3175.51,2024-12-15,West
4653,Jeans,Clothing,2,1340.25,2680.5,2024-06-20,West
2873,Formal Shirt,Clothing,2,911.68,1823.36,2024-04-16,North
4175,Office Chair,Furniture,10,4674.93,46749.3,2024-05-20,South
7806,Wheat Flour 5kg,Grocery,2,221.67,443.34,2024-10-28,North
4573,Sugar 1kg,Grocery,5,44.73,223.65,2024-06-01,East
2761,Rice 5kg,Grocery,10,261.93,2619.3,2024-03-31,West
3105,Smartphone X,Electronics,1,32333.36,32333.36,2024-04-29,South
10786,Dining Table,Furniture,3,11665.71,34997.13,2024-12-09,West
3238,Sneakers,Clothing,1,1903.13,1903.13,2024-04-22,South
2731,Sneakers,Clothing,2,1920.03,3840.06,2024-03-02,West
5614,Bluetooth Speaker,Electronics,1,2390.21,2390.21,2024-07-29,South
8309,Smartphone X,Electronics,2,33312.15,66624.3,2024-10-19,North
1098,Bed Frame,Furniture,1,14933.12,14933.12,2024-01-28,South
7618,Sofa Set,Furniture,1,24226.87,24226.87,2024-10-06,East
6101,Wireless Earbuds,Electronics,5,3189.58,15947.9,2024-08-16,South
10350,Wireless Earbuds,Electronics,5,3230.14,16150.7,2024-12-09,East
8959,Sofa Set,Furniture,2,24275.9,48551.8,2024-11-21,West
8932,T-Shirt,Clothing,4,613.07,2452.28,2024-11-10,East
10544,Bookshelf,Furniture,1,3069.25,3069.25,2024-12-26,North
10078,Sugar 1kg,Grocery,2,47.04,94.08,2024-12-26,East
10353,Jeans,Clothing,5,1287.11,6435.55,2024-12-21,South
1534,Office Chair,Furniture,2,4481.04,8962.08,2024-02-20,South
9881,Jacket,Clothing,10,2479.07,24790.7,2024-11-01,South
7061,Smartphone X,Electronics,1,31667.21,31667.21,2024-09-27,South
3676,T-Shirt,Clothing,5,588.86,2944.3,2024-05-10,West
5382,Formal Shirt,Clothing,10,856.56,,2024-07-10,East
1541,Sofa Set,Furniture,1,25454.28,25454.28,2024-02-18,North
8077,Laptop Pro,Electronics,1,45450.73,45450.73,2024-10-16,North
2755,Smartphone X,Electronics,2,31033.04,62066.08,2024-03-01,South
5936,Wireless Earbuds,Electronics,1,3250.44,3250.44,2024-08-10,East
8781,T-Shirt,Clothing,10,589.3,5893.0,2024-11-11,North
5688,Tea Pack 500g,Grocery,1,148.33,148.33,2024-07-27,North
11085,Wireless Earbuds,Electronics,10,3247.83,32478.3,2024-12-29,East
9498,Jacket,Clothing,5,2488.9,12444.5,2024-11-23,East
7288,Dining Table,Furniture,1,12124.32,12124.32,2024-09-16,West
8440,Sofa Set,Furniture,3,26170.79,78512.37,2024-10-23,West
11442,Wireless Earbuds,Electronics,10,3184.24,31842.4,2024-12-28,East
8173,Office Chair,Furniture,4,4299.16,17196.64,2024-10-17,South
2420,Office Chair,Furniture,3,4689.41,14068.23,2024-03-14,South
8837,"LED TV 55""",Electronics,2,36519.76,73039.52,2024-11-12,West
5046,Dining Table,Furniture,2,11416.73,22833.46,2024-06-09,North
4144,Sugar 1kg,Grocery,4,46.36,185.44,2024-05-23,North
5711,Sneakers,Clothing,1,1872.05,1872.05,2024-07-05,West
1718,Office Chair,Furniture,2,4316.01,8632.02,2024-02-16,West
9677,Jeans,Clothing,1,1284.56,1284.56,2024-11-22,North
7135,T-Shirt,Clothing,4,595.5,2382.0,2024-09-16,North
5661,Cooking Oil 1L,Grocery,5,185.64,928.2,2024-07-10,South
8966,Office Chair,Furniture,2,4485.39,8970.78,2024-11-02,South
6020,Bed Frame,Furniture,1,15061.28,15061.28,2024-08-23,East
2877,Jeans,Clothing,1,1318.6,1318.6,2024-04-23,West
8902,Jacket,Clothing,1,2458.91,2458.91,2024-11-14,South
10916,Sugar 1kg,Grocery,1,43.03,43.03,2024-12-22,South
6193,Sneakers,Clothing,3,1937.6,5812.8,2024-08-15,North
6423,Sugar 1kg,Grocery,5,45.25,226.25,2024-08-10,West
6315,Office Chair,Furniture,2,4399.53,8799.06,2024-08-21,East
7766,Rice 5kg,Grocery,10,254.52,2545.2,2024-10-21,South
4341,Jeans,Clothing,2,1274.25,2548.5,2024-06-04,North
10244,Jeans,Clothing,5,1303.51,6517.55,2024-12-20,South
2967,Sugar 1kg,Grocery,4,46.98,187.92,2024-04-22,South
7200,Formal Shirt,Clothing,2,881.93,1763.86,2024-09-09,West
4547,Jacket,Clothing,10,2614.11,26141.1,2024-06-13,North
7094,Tea Pack 500g,Grocery,4,150.56,602.24,2024-09-08,West
4773,Laptop Pro,Electronics,4,43567.77,174271.08,2024-06-19,East
11224,Bluetooth Speaker,Electronics,3,2480.77,7442.31,2024-12-24,South
8611,T-Shirt,Clothing,1,584.13,584.13,2024-10-24,West
9664,Cooking Oil 1L,Grocery,3,184.63,553.89,2024-11-05,West
1379,Rice 5kg,Grocery,3,258.56,775.68,2024-01-22,North
9787,Sofa Set,Furniture,5,25711.66,128558.3,2024-11-12,East
9614,Jeans,Clothing,3,1240.27,3720.81,2024-11-15,North
9270,Formal Shirt,Clothing,1,937.09,937.09,2024-11-26,East
6610,Tea Pack 500g,Grocery,10,147.5,1475.0,2024-08-13,South
6950,Office Chair,Furniture,4,4690.49,18761.96,2024-09-15,West
7004,Rice 5kg,Grocery,4,258.39,1033.56,2024-09-21,West
9652,Sneakers,Clothing,5,1933.15,9665.75,2024-11-12,West
7382,Bluetooth Speaker,Electronics,5,2546.88,12734.4,2024-09-13,West
7156,Rice 5kg,Grocery,1,244.03,244.03,2024-09-01,South
6063,Laptop Pro,Electronics,2,44339.94,88679.88,2024-08-05,North
6251,Jeans,Clothing,1,1308.76,1308.76,2024-08-30,West
4484,Jacket,Clothing,1,2379.23,2379.23,2024-06-10,West
11215,Sofa Set,Furniture,2,24589.13,49178.26,2024-12-04,South
9569,Bed Frame,Furniture,10,15425.13,154251.3,2024-11-17,East
8512,Tea Pack 500g,Grocery,2,152.11,304.22,2024-10-07,South
4980,"LED TV 55""",Electronics,1,37724.13,37724.13,2024-06-11,North
5192,Laptop Pro,Electronics,5,43182.42,215912.1,2024-07-03,North
2110,Bookshelf,Furniture,1,3262.42,3262.42,2024-02-16,North
6747,Office Chair,Furniture,5,4564.56,22822.8,2024-09-01,East
8265,Bed Frame,Furniture,1,15313.07,15313.07,2024-10-05,East
9526,Dining Table,Furniture,4,12496.19,49984.76,2024-11-24,West
1603,Smartphone X,Electronics,2,32723.16,65446.32,2024-02-13,South
8047,Dining Table,Furniture,4,11589.29,46357.16,2024-10-02,East
7376,Jeans,Clothing,1,1279.66,1279.66,2024-09-14,East
4437,Office Chair,Furniture,1,4352.12,4352.12,2024-06-13,North
7667,Office Chair,Furniture,1,4655.09,4655.09,2024-10-14,West
7788,Wireless Earbuds,Electronics,10,3150.21,31502.1,2024-10-06,West
3269,Rice 5kg,Grocery,1,252.35,252.35,2024-04-22,West
6955,Bed Frame,Furniture,3,14275.16,42825.48,2024-09-19,North
3268,T-Shirt,Clothing,1,627.41,627.41,2024-04-01,North
8859,Formal Shirt,Clothing,2,899.16,1798.32,2024-11-12,East
1012,Sugar 1kg,Grocery,3,43.48,130.44,2024-01-15,East
2280,"LED TV 55""",Electronics,1,37528.64,37528.64,2024-03-28,South
8911,Wireless Earbuds,Electronics,3,3231.83,9695.49,2024-11-15,East
11075,Rice 5kg,Grocery,3,244.23,732.69,2024-12-04,East
7430,Dining Table,Furniture,1,11426.14,,2024-09-07,North
2932,Office Chair,Furniture,4,4409.6,17638.4,2024-04-24,South
4866,Sugar 1kg,Grocery,1,46.44,46.44,2024-06-06,East
10276,Dining Table,Furniture,1,11591.77,11591.77,2024-12-19,West
9851,Wireless Earbuds,Electronics,5,3148.57,15742.85,2024-11-28,East
10818,T-Shirt,Clothing,3,619.78,1859.34,2024-12-15,East
3689,T-Shirt,Clothing,2,581.42,1162.84,2024-05-08,South
7001,Sugar 1kg,Grocery,1,44.57,44.57,2024-09-05,South
6525,Sneakers,Clothing,2,1847.76,3695.52,2024-08-01,South
7185,Sneakers,Clothing,3,1965.71,5897.13,2024-09-08,West
7957,Wireless Earbuds,Electronics,4,3155.39,12621.56,2024-10-18,South
6121,Sofa Set,Furniture,4,24003.57,96014.28,2024-08-09,North
9376,Bookshelf,Furniture,4,3133.5,12534.0,2024-11-11,South
6058,Bed Frame,Furniture,1,14722.35,14722.35,2024-08-16,West
5333,Wireless Earbuds,Electronics,1,3101.86,3101.86,2024-07-06,North
3999,"LED TV 55""",Electronics,1,36136.65,36136.65,2024-05-28,North
3863,Sugar 1kg,Grocery,3,46.37,139.11,2024-05-23,East
9537,T-Shirt,Clothing,4,604.79,2419.16,2024-11-18,West
3295,Tea Pack 500g,Grocery,1,149.6,149.6,2024-04-08,East
6174,Tea Pack 500g,Grocery,4,149.4,597.6,2024-08-18,East
3140,Formal Shirt,Clothing,4,930.81,3723.24,2024-04-06,South
4664,Wireless Earbuds,Electronics,3,3203.27,9609.81,2024-06-16,East
10957,T-Shirt,Clothing,1,572.61,572.61,2024-12-06,West
8450,Cooking Oil 1L,Grocery,2,171.12,342.24,2024-10-25,West
5618,Cooking Oil 1L,Grocery,1,181.22,181.22,2024-07-29,West
1029,Jeans,Clothing,1,1304.12,1304.12,2024-01-25,North
1100,Bluetooth Speaker,Electronics,4,2429.71,9718.84,2024-01-25,West
4846,Dining Table,Furniture,2,12113.46,24226.92,2024-06-05,North
3879,Bed Frame,Furniture,10,14870.57,148705.7,2024-05-03,South
9155,Smartphone X,Electronics,3,31334.0,94002.0,2024-11-17,North
9830,T-Shirt,Clothing,5,574.68,2873.4,2024-11-25,West
11258,Jacket,Clothing,10,2380.59,23805.9,2024-12-29,East
5189,Sofa Set,Furniture,3,24877.15,74631.45,2024-07-07,West
10862,Sneakers,Clothing,5,1872.08,9360.4,2024-12-01,North
9845,Cooking Oil 1L,Grocery,2,176.08,352.16,2024-11-12,East
6414,Bluetooth Speaker,Electronics,2,2461.76,4923.52,2024-08-30,North
4817,Sofa Set,Furniture,5,25411.46,127057.3,2024-06-22,North
1681,Laptop Pro,Electronics,2,43013.66,86027.32,2024-02-26,West
5284,Wheat Flour 5kg,Grocery,2,218.93,437.86,2024-07-21,North
1836,Rice 5kg,Grocery,1,258.05,258.05,2024-02-16,West
10314,Laptop Pro,Electronics,2,43853.21,87706.42,2024-12-01,West
4329,Wheat Flour 5kg,Grocery,2,217.69,,2024-06-22,North
5024,Cooking Oil 1L,Grocery,1,171.05,171.05,2024-06-23,East
9782,Dining Table,Furniture,1,11889.6,11889.6,2024-11-07,East
9234,Wireless Earbuds,Electronics,2,3291.85,6583.7,2024-11-22,West
7503,Jacket,Clothing,1,2583.12,2583.12,2024-09-09,South
1657,Wheat Flour 5kg,Grocery,2,227.72,455.44,2024-02-10,West
4409,Sugar 1kg,Grocery,2,46.16,92.32,2024-06-26,South
5033,Sneakers,Clothing,2,1812.42,3624.84,2024-06-16,South
11160,Office Chair,Furniture,2,4477.96,8955.92,2024-12-17,South
11337,Jeans,Clothing,10,1341.8,13418.0,2024-12-02,East
7771,Sneakers,Clothing,1,1866.4,1866.4,2024-10-29,North
9488,Tea Pack 500g,Grocery,1,149.17,149.17,2024-11-25,West
4542,Bookshelf,Furniture,5,3068.69,15343.45,2024-06-21,East
2594,Jacket,Clothing,10,2421.76,24217.6,2024-03-27,East
2153,Dining Table,Furniture,4,12272.25,49089.0,2024-03-23,South
4377,Sugar 1kg,Grocery,10,46.78,467.8,2024-06-06,South
6826,Bed Frame,Furniture,2,14807.36,29614.72,2024-09-12,East
1871,T-Shirt,Clothing,2,582.13,1164.26,2024-02-12,West
4416,Jeans,Clothing,2,1303.22,2606.44,2024-06-16,West
9994,Bluetooth Speaker,Electronics,3,2590.46,7771.38,2024-12-03,North
10204,Smartphone X,Electronics,2,31484.68,62969.36,2024-12-31,North
4770,T-Shirt,Clothing,1,617.75,617.75,2024-06-03,East
8075,Bookshelf,Furniture,2,3235.3,6470.6,2024-10-01,South
1897,Sugar 1kg,Grocery,2,46.02,92.04,2024-02-04,West
1510,Sofa Set,Furniture,1,25986.98,25986.98,2024-01-28,North
10781,Cooking Oil 1L,Grocery,3,182.53,547.59,2024-12-20,South
9534,Bed Frame,Furniture,1,15093.19,15093.19,2024-11-12,West
4262,Formal Shirt,Clothing,5,885.24,4426.2,2024-05-11,East
7753,Laptop Pro,Electronics,4,44258.8,177035.2,2024-10-22,East
11417,Sugar 1kg,Grocery,2,44.62,89.24,2024-12-21,East
3444,Bluetooth Speaker,Electronics,2,2498.32,4996.64,2024-04-08,North
4997,Smartphone X,Electronics,4,31832.97,127331.88,2024-06-24,South
7783,Office Chair,Furniture,3,4675.82,14027.46,2024-10-08,South
3884,Jeans,Clothing,4,1348.24,5392.96,2024-05-06,West
6479,Wheat Flour 5kg,Grocery,1,226.21,226.21,2024-08-15,North
